-11;7;66;-15;9;67;-10;8;70;-6;8;67;36;0;53;45;-3;49;42;-4;46;45;-2;48;31;0;56;7;0;63;3
-3;9;69;-7;11;65;-14;12;66;-22;13;62;-66;8;27;-70;9;6;-70;10;11;-67;9;20;-30;17;46;-5;12;65;4
-10;11;65;-12;10;66;-10;10;66;-8;11;66;-15;9;54;-76;5;0;-73;8;-2;-66;9;15;-54;5;31;12;12;72;4
-5;11;66;-6;11;60;-25;10;55;-58;0;30;-68;11;-15;-55;18;-37;-48;26;-44;-37;23;-46;-35;23;-45;-39;24;-46;5
9;14;62;14;12;66;-23;13;50;-61;10;19;-64;14;-26;-47;20;-41;-41;24;-44;-34;23;-46;-34;25;-48;-35;25;-46;5
-1;14;65;0;12;67;14;12;71;-80;8;0;-44;6;34;-58;16;40;-26;16;62;-8;14;66;-5;12;66;-2;11;66;0
-4;12;67;-3;12;64;-6;12;67;-3;11;67;-4;11;66;-5;12;65;-5;12;66;-4;11;68;-6;12;66;-3;11;67;0
26;-2;57;27;0;61;26;0;61;27;0;60;26;0;60;24;0;59;26;0;60;25;0;60;25;0;61;26;0;61;0
26;-11;62;24;-12;60;26;-9;57;25;-11;61;26;-9;59;25;-11;59;25;-10;59;25;-11;59;25;-11;60;25;-10;60;0
13;15;62;14;14;65;13;15;63;13;14;63;13;15;63;13;13;64;13;14;64;14;14;63;13;14;63;13;14;63;0
0;-5;69;5;-13;75;5;-14;67;0;-13;65;0;-14;66;0;-14;68;0;-15;65;0;-14;64;0;-13;65;0;-14;66;0
-6;-9;81;-32;20;55;52;-25;84;-66;-8;51;-108;42;24;-28;-3;55;10;-4;104;-48;-7;50;-107;18;22;-57;10;33;0
-45;23;43;-44;20;46;-48;20;47;-44;19;47;-46;19;47;-45;18;49;-47;18;48;-45;19;48;-46;18;47;-44;18;49;0
-11;25;57;-10;28;65;-11;26;63;-15;27;60;-15;25;62;-13;26;63;-14;26;62;-14;25;62;-14;25;63;-13;24;60;0
22;-1;62;19;0;62;20;-1;62;21;-1;61;22;-1;62;20;-1;63;21;-1;63;20;-2;62;20;-1;61;20;-1;62;0
-18;8;65;-8;11;65;-1;6;66;0;8;69;-1;0;101;0;16;67;16;43;10;24;52;-5;15;48;22;7;27;52;1
-31;5;61;-30;0;62;-31;6;64;-29;5;79;-28;14;83;5;32;21;17;55;0;17;60;6;-8;39;39;-37;22;58;1
28;-8;59;29;-9;66;27;-4;80;20;6;70;15;27;43;24;47;6;29;56;5;12;40;26;-1;23;56;7;10;75;1
-14;6;70;-16;10;87;-11;22;62;0;40;36;17;55;7;21;61;-3;-1;51;27;-22;30;54;-22;22;65;-12;9;76;1
-15;6;65;-32;9;66;-46;13;65;-33;25;62;-6;42;25;11;58;-5;0;59;14;-32;37;47;-25;24;56;-22;16;67;1
0;0;68;0;0;73;-4;5;82;-2;22;66;6;36;47;17;51;20;12;52;23;0;47;38;0;31;54;-6;19;68;1
-13;7;65;-12;8;68;-19;0;91;-5;25;61;0;42;29;14;56;6;11;57;10;-11;36;45;-14;18;70;-16;12;80;1
-16;12;69;-14;11;64;-12;9;66;-15;9;72;-11;12;83;8;28;49;21;45;18;27;56;7;8;44;32;-1;26;64;1
-14;12;65;-17;12;78;-23;16;81;-17;31;58;0;43;23;22;61;-8;10;58;10;-14;41;41;-25;36;55;-32;26;67;1
-28;17;62;-35;17;68;-28;28;62;-17;36;44;-1;53;16;18;64;-10;8;62;0;-16;48;31;-19;39;41;-30;25;64;1
-31;21;61;-27;22;59;-24;20;60;-23;19;63;-22;-8;36;0;-10;65;-2;-17;102;-14;-23;73;-9;-10;76;-10;-6;48;2
-9;8;66;-8;7;68;-9;8;68;-6;6;67;-4;-11;51;-2;-33;60;-6;-37;71;32;-44;76;-5;-42;68;-12;-26;55;2
-28;-9;61;-29;-10;55;-26;-17;46;-37;-27;48;-44;-35;56;-43;-35;77;-45;-36;55;-37;-27;54;-31;-16;47;-31;-10;51;2
7;-5;66;11;-7;66;0;-21;48;16;-31;61;6;-36;62;6;-37;68;-4;-36;64;0;-28;71;-1;-16;62;0;-6;57;2
-6;5;67;-6;0;64;10;-4;70;9;-6;67;-18;-4;59;-22;-12;57;-24;-16;69;-14;-21;61;-15;-29;77;-24;-21;72;2
-20;11;66;-22;11;63;-19;12;64;-22;13;62;-33;16;53;-45;0;49;26;0;72;-19;-10;57;-15;-14;68;-46;-26;56;2
-11;19;64;-8;20;64;-10;19;65;-14;16;62;-23;-6;40;-25;-7;79;-35;-15;105;-26;-11;71;-18;0;54;-11;12;54;2
-12;11;66;-12;8;61;-8;-2;64;-22;-19;55;-25;-35;59;-28;-35;64;-33;-36;62;-27;-22;62;-14;-4;57;-10;5;57;2
-16;10;66;-17;9;64;-15;0;50;-14;-12;54;-21;-27;61;-31;-36;71;-27;-36;65;-29;-29;66;-23;-12;57;-15;-3;52;2
-20;9;65;-17;8;65;-14;6;56;-13;-14;48;-30;-39;67;-28;-42;60;-25;-43;72;-28;-34;61;-21;-18;59;-12;-1;55;2
-24;11;66;-22;15;62;-27;9;61;-38;7;58;-36;6;42;44;-6;46;48;-12;39;59;-9;53;0;0;58;-38;9;57;3
-29;7;61;-29;5;60;-31;6;60;-31;7;61;-32;5;56;36;0;60;38;-1;54;37;-1;55;35;-1;55;36;0;55;3
-23;11;64;-27;11;64;-25;10;64;-20;10;64;34;11;50;45;0;51;41;0;51;35;0;58;0;9;62;-21;9;59;3
-19;8;65;-15;9;70;-13;9;64;20;7;53;47;-5;44;51;-9;49;47;-3;53;26;0;61;0;6;66;-19;9;63;3
-17;0;66;-26;0;64;-4;0;57;38;-7;49;53;-15;48;48;-12;50;11;-10;67;-18;0;57;-14;11;64;-16;6;66;3
-12;9;67;-6;6;60;39;0;48;48;-6;44;53;-14;47;41;-7;54;10;0;62;-22;9;59;-24;8;64;-24;10;64;3
-22;9;64;-21;5;65;-20;9;65;-19;7;64;-27;7;52;38;0;57;38;-3;63;27;0;65;-30;0;60;-30;5;60;3
-22;5;65;-20;6;66;-15;0;64;-3;0;58;44;-8;58;41;-7;58;22;-4;65;-6;0;61;-26;0;63;-19;0;65;3
-22;0;65;-22;0;66;-18;-3;67;-17;-3;65;-25;-7;61;48;-6;45;46;-12;51;49;-11;60;-4;-4;58;-26;-2;60;3
-16;12;64;-14;13;64;-15;9;65;28;17;60;40;13;55;31;11;61;19;16;63;-32;14;54;-34;16;58;-30;15;60;3
-22;16;62;-15;13;65;-12;14;65;-11;14;66;-40;13;49;-72;11;10;-61;11;29;15;18;71;-14;13;64;-10;12;66;4
-13;11;66;-14;12;66;-13;13;67;-41;12;54;-51;9;37;-72;11;0;-72;10;-6;-55;13;32;-24;16;54;-9;13;66;4
-22;16;68;-11;34;51;-12;43;43;-53;36;6;-56;43;-19;-58;39;-16;-56;38;5;-37;35;39;0;33;53;14;27;66;4
-20;7;68;-19;7;65;-26;0;55;-67;-1;17;-69;0;-4;-72;0;-12;-66;0;0;-54;-4;39;-8;5;67;-12;0;68;4
10;21;54;0;21;63;5;22;68;-12;21;60;-70;12;17;-61;16;19;-58;16;29;-34;21;50;-5;19;62;9;10;67;4
8;31;54;6;31;59;-2;31;59;-41;29;43;-66;26;13;-59;28;22;-32;30;47;-10;28;56;14;23;66;9;25;63;4
-3;13;64;5;15;68;-55;13;38;-70;10;9;-67;11;5;-51;9;32;-33;17;52;20;9;68;16;11;65;13;10;66;4
8;12;67;8;12;66;7;13;66;-75;10;0;-73;10;0;-70;11;14;-40;15;45;5;14;67;18;11;65;13;13;65;4
9;12;65;6;12;66;11;13;65;-24;15;49;-71;11;8;-63;10;-3;-67;11;-2;-69;12;7;-58;8;29;24;13;70;4
10;13;65;7;13;66;10;11;65;7;14;67;-59;6;32;-70;11;5;-67;11;0;-68;10;16;-4;17;65;12;9;74;4
16;0;61;17;5;63;14;0;66;-13;6;64;-64;7;17;-64;12;-3;-55;22;-32;-45;29;-42;-36;27;-47;-34;28;-46;5
8;12;66;6;12;64;10;14;66;-50;6;35;-62;12;-7;-57;23;-37;-44;27;-40;-35;27;-46;-35;28;-46;-33;28;-48;5
9;6;67;11;12;66;11;10;67;10;10;66;-6;11;66;-36;10;45;-63;15;-23;-54;21;-31;-44;29;-41;-35;31;-43;5
13;14;64;14;14;65;-6;12;60;-34;15;50;-68;14;-14;-54;22;-38;-38;26;-50;-34;26;-46;-34;24;-45;-33;26;-48;5
15;12;66;20;13;65;20;12;65;-2;13;64;-53;8;28;-67;16;-22;-53;22;-35;-43;31;-40;-39;28;-46;-35;27;-46;5
10;10;70;12;16;65;12;13;64;12;12;63;-57;8;17;-64;15;-40;-47;24;-41;-33;30;-46;-32;28;-47;-31;28;-48;5
5;9;67;8;10;66;0;10;64;0;10;64;-65;8;0;-59;20;-38;-45;26;-41;-36;27;-42;-34;27;-45;-35;29;-47;5
9;9;64;15;10;65;15;8;65;-36;8;44;-61;11;8;-64;16;-39;-48;24;-42;-39;25;-43;-36;27;-48;-34;26;-48;5
5;10;64;0;14;64;10;9;68;-67;8;14;-65;15;-37;-45;19;-42;-37;24;-43;-34;25;-45;-33;24;-50;-32;25;-47;5
0;14;64;9;8;67;0;9;65;5;10;71;-40;6;38;-64;12;0;-55;24;-50;-42;26;-48;-31;24;-47;-30;26;-48;5
-3;7;69;-2;0;66;-2;6;67;-2;6;68;-3;6;66;-3;6;67;-2;5;67;-3;5;66;-3;6;67;-2;5;67;0
32;-24;59;34;-22;51;36;-17;50;35;-17;51;34;-17;52;34;-18;52;34;-17;53;34;-16;52;34;-16;52;33;-16;51;0
25;-10;56;12;-7;64;-33;-9;58;-26;-8;61;-26;-8;62;-25;-7;64;-25;-7;63;-24;-7;64;-24;-8;63;-24;-9;64;0
-22;-8;63;-24;-9;64;-23;-7;62;-23;-9;64;-21;-12;60;-6;-18;67;-8;-17;65;-9;-18;65;-8;-18;64;-10;-16;66;0
-10;-11;80;17;20;45;19;23;50;19;24;63;19;21;63;15;20;60;15;20;62;17;20;61;19;20;61;16;21;61;0
17;20;62;16;23;60;28;11;58;38;6;50;37;0;50;39;0;52;39;0;53;37;6;52;38;5;53;38;5;52;0
37;5;54;31;5;52;31;0;54;31;-3;56;31;-8;61;30;-10;59;27;-12;60;26;-12;60;26;-11;59;27;-13;59;0
24;-11;58;24;-12;59;23;-13;58;26;-14;63;23;-14;61;23;-14;60;18;-14;60;22;-14;60;21;-13;61;22;-13;60;0
-6;-6;63;-17;-2;65;-15;0;66;-16;5;68;-15;0;68;-16;6;63;-15;7;66;-16;7;66;-17;7;65;-15;6;67;0
-15;5;67;-11;0;70;-4;0;70;-75;13;30;-10;-2;58;45;0;80;-38;-6;61;-14;11;68;-6;15;66;-13;11;59;0
-22;10;67;-16;7;69;-17;10;78;-28;16;73;0;33;39;30;54;-5;11;48;24;0;38;49;-8;30;66;-10;21;69;1
-10;17;65;-10;16;64;-9;15;64;-17;14;80;-2;24;65;7;38;24;26;60;0;19;54;19;-9;44;38;-16;27;64;1
-14;19;64;-16;17;64;-11;15;63;0;14;66;7;-12;102;16;15;64;16;31;37;29;50;0;9;30;45;9;15;70;1
0;12;66;5;11;65;0;5;81;8;17;74;7;26;58;18;46;20;28;55;-1;11;42;45;0;29;60;-3;18;69;1
-42;24;60;-8;37;40;27;52;17;11;55;18;-10;44;42;-34;31;56;-30;21;63;-26;15;68;-32;15;62;-31;15;58;1
-29;15;59;-29;15;60;-40;17;70;-32;21;67;-10;34;49;17;51;10;14;55;10;-1;41;51;-35;32;59;-35;25;54;1
-35;20;58;-4;8;66;-15;-3;95;-2;27;60;10;41;30;24;55;-4;11;47;31;-1;32;53;-6;15;70;0;6;75;1
-3;10;66;-15;13;61;14;-6;68;22;-8;74;19;0;78;15;13;65;25;45;8;23;41;24;13;28;50;8;17;66;1
-15;10;65;-17;0;83;-10;16;76;-1;33;48;20;52;12;12;51;24;5;41;42;6;29;58;-20;12;75;0;9;76;1
-9;9;67;-23;9;62;-25;10;66;-29;8;80;-24;23;66;0;45;22;15;59;5;0;53;30;-9;47;43;-22;35;55;1
-20;21;64;-14;12;59;-17;-9;48;-9;-21;77;-7;-18;65;-4;-24;88;-23;-22;60;-10;-14;63;-10;-2;53;-14;-1;64;2
-10;0;69;-10;0;67;-8;-5;64;-12;-16;54;-15;-35;54;-9;-46;63;-9;-49;66;-13;-49;62;-10;-34;57;-2;-7;52;2
-2;0;67;-3;0;67;-2;0;66;-3;0;63;-7;-9;54;-16;-36;59;-20;-53;63;-19;-43;61;-18;-45;63;-13;-32;59;2
-8;5;67;-5;0;64;-4;0;62;-6;-21;63;-24;-31;53;-18;-34;63;-23;-37;69;-19;-43;71;-16;-29;63;-14;-19;61;2
16;-20;49;15;-32;52;9;-43;56;-4;-45;53;7;-51;57;-4;-47;60;7;-39;63;7;-22;56;9;-9;54;19;-2;61;2
-20;-3;62;-50;-11;48;-42;-20;38;-43;-39;37;-46;-45;44;-46;-47;45;-42;-44;41;-38;-41;48;-39;-28;48;-28;-12;52;2
